timestamp,open,high,low,close,volume
2022-03-15,150.9000,155.5700,150.3800,155.0900,92964302
2022-03-14,151.4500,154.1200,150.1000,150.6200,108732111
2022-03-11,158.9300,159.2800,154.5000,154.7300,96970102
2022-03-10,160.2000,160.3900,155.9800,158.5200,105342033
2022-03-09,161.4750,163.4100,159.4100,162.9500,91454905
2022-03-08,158.8200,162.8800,155.8000,157.4400,131148280
2022-03-07,163.3600,165.0200,159.0400,159.3000,96418845
2022-03-04,164.4900,165.5500,162.1000,163.1700,83819592
2022-03-03,168.4700,168.9100,165.5500,166.2300,76678441
2022-03-02,164.3900,167.3600,162.9500,166.5600,79724750
2022-03-01,164.6950,166.6000,161.9700,163.2000,83474425
2022-02-28,163.0600,165.4200,162.4300,165.1200,95056629
2022-02-25,163.8400,165.1200,160.8738,164.8500,91974222
2022-02-24,152.5800,162.8500,152.0000,162.7400,141147540
2022-02-23,165.5400,166.1500,159.7500,160.0700,90009247
2022-02-22,164.9800,166.6900,162.1500,164.3200,90457637
2022-02-18,169.8200,170.5413,166.1900,167.3000,82772674
2022-02-17,171.0300,171.9100,168.4700,168.8800,69589344
2022-02-16,171.8500,173.3400,170.0500,172.5500,61177398
2022-02-15,170.9700,172.9500,170.2500,172.7900,64286320
2022-02-14,167.3700,169.5800,166.5600,168.8800,86185530
2022-02-11,172.3300,173.0800,168.0400,168.6400,98670687
2022-02-10,174.1400,175.4800,171.5500,172.1200,90865899
2022-02-09,176.0500,176.6500,174.9000,176.2800,71285038
2022-02-08,171.7300,175.3500,171.4300,174.8300,74829217
2022-02-07,172.8600,173.9458,170.9500,171.6600,77251204
2022-02-04,171.6800,174.1000,170.6800,172.3900,82465400
2022-02-03,174.4800,176.2399,172.1200,172.9000,89418074
2022-02-02,174.7450,175.8800,173.3300,175.8400,84914256
2022-02-01,174.0100,174.8400,172.3100,174.6100,86213911
2022-01-31,170.1600,175.0000,169.5100,174.7800,115541590
2022-01-28,165.7100,170.3500,162.8000,170.3300,179935660
2022-01-27,162.4500,163.8400,158.2800,159.2200,121954638
2022-01-26,163.5000,164.3894,157.8200,159.6900,108275308
2022-01-25,158.9800,162.7600,157.0200,159.7800,115798367
2022-01-24,160.0200,162.3000,154.7000,161.6200,162706686
2022-01-21,164.4150,166.3300,162.3000,162.4100,122848858
2022-01-20,166.9800,169.6800,164.1800,164.5100,91420515
2022-01-19,170.0000,171.0800,165.9400,166.2300,92914792
2022-01-18,171.5100,172.5400,169.4050,169.8000,90500236
2022-01-14,171.3400,173.7800,171.0900,173.0700,80440780
2022-01-13,175.7800,176.6200,171.7900,172.1900,84505760
2022-01-12,176.1200,177.1800,174.8200,175.5300,74805173
2022-01-11,172.3200,175.1800,170.8200,175.0800,75937685
2022-01-10,169.0800,172.5000,168.1700,172.1900,106765552
2022-01-07,172.8900,174.1400,171.0300,172.1700,86709147
2022-01-06,172.7000,175.3000,171.6400,172.0000,96903955
2022-01-05,179.6100,180.1700,174.6400,174.9200,94537602
2022-01-04,182.6300,182.9400,179.1200,179.7000,99310438
2022-01-03,177.8300,182.8800,177.7100,182.0100,104701220
2021-12-31,178.0850,179.2300,177.2600,177.5700,61661433
2021-12-30,179.4700,180.5700,178.0900,178.2000,59773014
2021-12-29,179.3300,180.6300,178.1400,179.3800,62348931
2021-12-28,180.1600,181.3300,178.5300,179.2900,79144339
2021-12-27,177.0850,180.4200,177.0700,180.3300,74919582
2021-12-23,175.8500,176.8499,175.2700,176.2800,68356567
2021-12-22,173.0400,175.8600,172.1500,175.6400,92135303
2021-12-21,171.5550,173.2000,169.1200,172.9900,91185905
2021-12-20,168.2800,170.5800,167.4600,169.7500,107499114
2021-12-17,169.9300,173.4700,169.6900,171.1400,195923441
2021-12-16,179.2800,181.1400,170.7500,172.2600,150185843
2021-12-15,175.1100,179.5000,172.3108,179.3000,131063257
2021-12-14,175.2500,177.7400,172.2100,174.3300,139380382
2021-12-13,181.1150,182.1300,175.5300,175.7400,153237019
2021-12-10,175.2050,179.6300,174.6900,179.4500,115402731
2021-12-09,174.9100,176.7500,173.9200,174.5600,108923739
2021-12-08,172.1250,175.9600,170.7000,175.0800,116998901
2021-12-07,169.0800,171.5800,168.3400,171.1800,120405352
2021-12-06,164.2900,167.8799,164.2800,165.3200,107496982
2021-12-03,164.0200,164.9600,159.7200,161.8400,118023116
2021-12-02,158.7350,164.2000,157.8000,163.7600,136739174
2021-12-01,167.4800,170.3000,164.5300,164.7700,152423003
2021-11-30,159.9850,165.5200,159.9200,165.3000,174048056
2021-11-29,159.3700,161.1900,158.7901,160.2400,88748217
2021-11-26,159.5650,160.4500,156.3600,156.8100,76959752
2021-11-24,160.7500,162.1400,159.6400,161.9400,69463623
2021-11-23,161.1200,161.8000,159.0601,161.4100,96041899
2021-11-22,161.6800,165.7000,161.0000,161.0200,117467889
2021-11-19,157.6500,161.0200,156.5328,160.5500,117305597
2021-11-18,153.7100,158.6700,153.0500,157.8700,137827673
2021-11-17,150.9950,155.0000,150.9900,153.4900,88807000
2021-11-16,149.9400,151.4880,149.3400,151.0000,59256210
2021-11-15,150.3700,151.8800,149.4300,150.0000,59222803
2021-11-12,148.4300,150.4000,147.4800,149.9900,63245197
2021-11-11,148.9600,149.4300,147.6810,147.8700,40999950
2021-11-10,150.0200,150.1300,147.8500,147.9200,65187092
2021-11-09,150.2000,151.4280,150.0601,150.8100,56573449
2021-11-08,151.4100,151.5700,150.1600,150.4400,55020868
2021-11-05,151.8900,152.2000,150.0600,151.2800,65463883
2021-11-04,151.5800,152.4300,150.6400,150.9600,60394616
2021-11-03,150.3900,151.9700,149.8200,151.4900,54511534
2021-11-02,148.6600,151.5700,148.6500,150.0200,68922374
2021-11-01,148.9850,149.7000,147.8000,148.9600,73396551
2021-10-29,147.2150,149.9400,146.4128,149.8000,124953168
2021-10-28,149.8200,153.1650,149.7200,152.5700,100077888
2021-10-27,149.3600,149.7300,148.4900,148.8500,56094929
2021-10-26,149.3300,150.8400,149.0101,149.3200,60893395
2021-10-25,148.6800,149.3700,147.6211,148.6400,50720556
2021-10-22,149.6900,150.1800,148.6400,148.6900,58883443
2021-10-21,148.8100,149.6400,147.8700,149.4800,61420990
